id,tubeid,potid,gridid,species,pot,voidtype,datecolonized,worms,dead
T21_7D-35,21,T21_7D,35,ACHMIL,T21_7D,soil,99,absent,0
T21_7D-37,21,T21_7D,37,ACHMIL,T21_7D,soil,99,absent,0
T21_7D-38,21,T21_7D,38,ACHMIL,T21_7D,soil,99,absent,0
T21_7D-40,21,T21_7D,40,ACHMIL,T21_7D,soil,99,absent,0
T21_7D-41,21,T21_7D,41,ACHMIL,T21_7D,soil,99,absent,0
T21_7D-43,21,T21_7D,43,ACHMIL,T21_7D,soil,99,absent,0
T21_7D-44,21,T21_7D,44,ACHMIL,T21_7D,soil,99,absent,0
T21_7D-46,21,T21_7D,46,ACHMIL,T21_7D,soil,99,absent,0
T21_7D-47,21,T21_7D,47,ACHMIL,T21_7D,soil,99,absent,0
T21_7D-51,21,T21_7D,51,ACHMIL,T21_7D,soil,99,absent,0
T21_7D-6,21,T21_7D,6,ACHMIL,T21_7D,soil,99,absent,0
T21_7D-61,21,T21_7D,61,ACHMIL,T21_7D,soil,99,absent,0
T21_7D-64,21,T21_7D,64,ACHMIL,T21_7D,soil,99,absent,0
T21_7D-73,21,T21_7D,73,ACHMIL,T21_7D,soil,99,absent,0
T21_7D-79,21,T21_7D,79,ACHMIL,T21_7D,soil,99,absent,0
T21_7D-82,21,T21_7D,82,ACHMIL,T21_7D,soil,99,absent,0
T21_7D-86,21,T21_7D,86,ACHMIL,T21_7D,soil,99,absent,0
T21_7D-91,21,T21_7D,91,ACHMIL,T21_7D,soil,99,absent,0
T21_7D-94,21,T21_7D,94,ACHMIL,T21_7D,soil,99,absent,0
T21_7D-97,21,T21_7D,97,ACHMIL,T21_7D,soil,99,absent,0
T21_7E-102,21,T21_7E,102,CAMROT,T21_7E,soil,99,absent,0
T21_7E-105,21,T21_7E,105,CAMROT,T21_7E,soil,99,absent,0
T21_7E-107,21,T21_7E,107,CAMROT,T21_7E,soil,99,absent,0
T21_7E-108,21,T21_7E,108,CAMROT,T21_7E,soil,99,absent,0
T21_7E-13,21,T21_7E,13,CAMROT,T21_7E,soil,99,absent,0
T21_7E-16,21,T21_7E,16,CAMROT,T21_7E,soil,99,absent,0
T21_7E-2,21,T21_7E,2,CAMROT,T21_7E,soil,99,absent,0
T21_7E-25,21,T21_7E,25,CAMROT,T21_7E,soil,99,absent,0
T21_7E-3,21,T21_7E,3,CAMROT,T21_7E,soil,99,absent,0
T21_7E-31,21,T21_7E,31,CAMROT,T21_7E,soil,99,absent,0
T21_7E-49,21,T21_7E,49,CAMROT,T21_7E,soil,99,absent,0
T21_7E-79,21,T21_7E,79,CAMROT,T21_7E,soil,99,absent,0
T21_7E-82,21,T21_7E,82,CAMROT,T21_7E,soil,99,absent,0
T21_7E-86,21,T21_7E,86,CAMROT,T21_7E,soil,99,absent,0
T21_7E-88,21,T21_7E,88,CAMROT,T21_7E,soil,99,absent,0
T21_7E-89,21,T21_7E,89,CAMROT,T21_7E,soil,99,absent,0
T21_7E-90,21,T21_7E,90,CAMROT,T21_7E,soil,99,absent,0
T21_7E-91,21,T21_7E,91,CAMROT,T21_7E,soil,99,absent,0
T21_7E-92,21,T21_7E,92,CAMROT,T21_7E,soil,99,absent,0
T24_8A-15,24,T24_8A,15,ACHMIL,T24_8A,soil,99,absent,0
T24_8A-55,24,T24_8A,55,ACHMIL,T24_8A,soil,99,absent,0
T24_8A-58,24,T24_8A,58,ACHMIL,T24_8A,soil,99,absent,0
T24_8A-67,24,T24_8A,67,ACHMIL,T24_8A,soil,99,absent,0
T24_8A-70,24,T24_8A,70,ACHMIL,T24_8A,soil,99,absent,0
T24_8A-72,24,T24_8A,72,ACHMIL,T24_8A,soil,99,absent,0
T24_8A-79,24,T24_8A,79,ACHMIL,T24_8A,soil,99,absent,0
T24_8E-17,24,T24_8E,17,CAMROT,T24_8E,soil,99,absent,0
T24_8E-2,24,T24_8E,2,CAMROT,T24_8E,soil,99,absent,0
T24_8E-34,24,T24_8E,34,CAMROT,T24_8E,soil,99,absent,0
T24_8E-37,24,T24_8E,37,CAMROT,T24_8E,soil,99,absent,0
T24_8E-64,24,T24_8E,64,CAMROT,T24_8E,soil,99,absent,0
T24_8E-67,24,T24_8E,67,CAMROT,T24_8E,soil,99,absent,0
T24_8E-88,24,T24_8E,88,CAMROT,T24_8E,soil,99,absent,0
T24_8E-91,24,T24_8E,91,CAMROT,T24_8E,soil,99,absent,0
T27_9A-96,27,T27_9A,96,CAMROT,T27_9A,soil,99,absent,0
T27_9B-101,27,T27_9B,101,ACHMIL,T27_9B,soil,99,absent,0
T27_9B-104,27,T27_9B,104,ACHMIL,T27_9B,soil,99,absent,0
T27_9B-16,27,T27_9B,16,ACHMIL,T27_9B,soil,99,absent,0
T27_9B-17,27,T27_9B,17,ACHMIL,T27_9B,soil,99,absent,0
T27_9B-19,27,T27_9B,19,ACHMIL,T27_9B,soil,99,absent,0
T27_9B-20,27,T27_9B,20,ACHMIL,T27_9B,soil,99,absent,0
T27_9B-27,27,T27_9B,27,ACHMIL,T27_9B,soil,99,absent,0
T27_9B-28,27,T27_9B,28,ACHMIL,T27_9B,soil,99,absent,0
T27_9B-30,27,T27_9B,30,ACHMIL,T27_9B,soil,99,absent,0
T27_9B-80,27,T27_9B,80,ACHMIL,T27_9B,soil,99,absent,0
T27_9B-83,27,T27_9B,83,ACHMIL,T27_9B,soil,99,absent,0
T27_9B-86,27,T27_9B,86,ACHMIL,T27_9B,soil,99,absent,0
T27_9B-90,27,T27_9B,90,ACHMIL,T27_9B,soil,99,absent,0
T27_9B-91,27,T27_9B,91,ACHMIL,T27_9B,soil,99,absent,0
T27_9B-96,27,T27_9B,96,ACHMIL,T27_9B,soil,99,absent,0
T27_9B-98,27,T27_9B,98,ACHMIL,T27_9B,soil,99,absent,0
T3_1B-100,3,T3_1B,100,ACHMIL,T3_1B,soil,99,absent,0
T3_1B-23,3,T3_1B,23,ACHMIL,T3_1B,soil,99,absent,0
T3_1B-26,3,T3_1B,26,ACHMIL,T3_1B,soil,99,absent,0
T3_1B-30,3,T3_1B,30,ACHMIL,T3_1B,soil,99,absent,0
T3_1B-40,3,T3_1B,40,ACHMIL,T3_1B,soil,99,absent,0
T3_1B-70,3,T3_1B,70,ACHMIL,T3_1B,soil,99,absent,0
T3_1B-75,3,T3_1B,75,ACHMIL,T3_1B,soil,99,absent,0
T3_1B-82,3,T3_1B,82,ACHMIL,T3_1B,soil,99,absent,0
T3_1B-89,3,T3_1B,89,ACHMIL,T3_1B,soil,99,absent,0
T33_11A-22,33,T33_11A,22,ACHMIL,T33_11A,soil,99,absent,0
T33_11A-29,33,T33_11A,29,ACHMIL,T33_11A,soil,99,absent,0
T33_11A-31,33,T33_11A,31,ACHMIL,T33_11A,soil,99,absent,0
T33_11A-39,33,T33_11A,39,ACHMIL,T33_11A,soil,99,absent,0
T33_11A-48,33,T33_11A,48,ACHMIL,T33_11A,soil,99,absent,0
T33_11A-51,33,T33_11A,51,ACHMIL,T33_11A,soil,99,absent,0
T33_11A-54,33,T33_11A,54,ACHMIL,T33_11A,soil,99,absent,0
T33_11A-75,33,T33_11A,75,ACHMIL,T33_11A,soil,99,absent,0
T33_11A-78,33,T33_11A,78,ACHMIL,T33_11A,soil,99,absent,0
T33_11A-84,33,T33_11A,84,ACHMIL,T33_11A,soil,99,absent,0
T33_11A-87,33,T33_11A,87,ACHMIL,T33_11A,soil,99,absent,0
T33_11A-9,33,T33_11A,9,ACHMIL,T33_11A,soil,99,absent,0
T33_11A-90,33,T33_11A,90,ACHMIL,T33_11A,soil,99,absent,0
T33_11B-101,33,T33_11B,101,ACHMIL,T33_11B,soil,99,absent,0
T33_11B-11,33,T33_11B,11,ACHMIL,T33_11B,soil,99,absent,0
T33_11B-22,33,T33_11B,22,ACHMIL,T33_11B,soil,99,absent,0
T33_11B-35,33,T33_11B,35,ACHMIL,T33_11B,soil,99,absent,0
T33_11B-45,33,T33_11B,45,ACHMIL,T33_11B,soil,99,absent,0
T33_11B-5,33,T33_11B,5,ACHMIL,T33_11B,soil,99,absent,0
T33_11B-52,33,T33_11B,52,ACHMIL,T33_11B,soil,99,absent,0
T33_11B-55,33,T33_11B,55,ACHMIL,T33_11B,soil,99,absent,0
T33_11B-56,33,T33_11B,56,ACHMIL,T33_11B,soil,99,absent,0
T33_11B-78,33,T33_11B,78,ACHMIL,T33_11B,soil,99,absent,0
T33_11B-8,33,T33_11B,8,ACHMIL,T33_11B,soil,99,absent,0
T33_11B-9,33,T33_11B,9,ACHMIL,T33_11B,soil,99,absent,0
T33_11B-98,33,T33_11B,98,ACHMIL,T33_11B,soil,99,absent,0
T33_11C-100,33,T33_11C,100,CAMROT,T33_11C,soil,99,absent,0
T33_11C-101,33,T33_11C,101,CAMROT,T33_11C,soil,99,absent,0
T33_11C-104,33,T33_11C,104,CAMROT,T33_11C,soil,99,absent,0
T33_11C-111,33,T33_11C,111,CAMROT,T33_11C,soil,99,absent,0
T33_11C-12,33,T33_11C,12,CAMROT,T33_11C,soil,99,absent,0
T33_11C-15,33,T33_11C,15,CAMROT,T33_11C,soil,99,absent,0
T33_11C-16,33,T33_11C,16,CAMROT,T33_11C,soil,99,absent,0
T33_11C-17,33,T33_11C,17,CAMROT,T33_11C,soil,99,absent,0
T33_11C-20,33,T33_11C,20,CAMROT,T33_11C,soil,99,absent,0
T33_11C-21,33,T33_11C,21,CAMROT,T33_11C,soil,99,absent,0
T33_11C-24,33,T33_11C,24,CAMROT,T33_11C,soil,99,absent,0
T33_11C-28,33,T33_11C,28,CAMROT,T33_11C,soil,99,absent,0
T33_11C-31,33,T33_11C,31,CAMROT,T33_11C,soil,99,absent,0
T33_11C-34,33,T33_11C,34,CAMROT,T33_11C,soil,99,absent,0
T33_11C-37,33,T33_11C,37,CAMROT,T33_11C,soil,99,absent,0
T33_11C-38,33,T33_11C,38,CAMROT,T33_11C,soil,99,absent,0
T33_11C-40,33,T33_11C,40,CAMROT,T33_11C,soil,99,absent,0
T33_11C-41,33,T33_11C,41,CAMROT,T33_11C,soil,99,absent,0
T33_11C-43,33,T33_11C,43,CAMROT,T33_11C,soil,99,absent,0
T33_11C-44,33,T33_11C,44,CAMROT,T33_11C,soil,99,absent,0
T33_11C-5,33,T33_11C,5,CAMROT,T33_11C,soil,99,absent,0
T33_11C-54,33,T33_11C,54,CAMROT,T33_11C,soil,99,absent,0
T33_11C-57,33,T33_11C,57,CAMROT,T33_11C,soil,99,absent,0
T33_11C-58,33,T33_11C,58,CAMROT,T33_11C,soil,99,absent,0
T33_11C-63,33,T33_11C,63,CAMROT,T33_11C,soil,99,absent,0
T33_11C-66,33,T33_11C,66,CAMROT,T33_11C,soil,99,absent,0
T33_11C-67,33,T33_11C,67,CAMROT,T33_11C,soil,99,absent,0
T33_11C-69,33,T33_11C,69,CAMROT,T33_11C,soil,99,absent,0
T33_11C-72,33,T33_11C,72,CAMROT,T33_11C,soil,99,absent,0
T33_11C-76,33,T33_11C,76,CAMROT,T33_11C,soil,99,absent,0
T33_11C-79,33,T33_11C,79,CAMROT,T33_11C,soil,99,absent,0
T33_11C-80,33,T33_11C,80,CAMROT,T33_11C,soil,99,absent,0
T33_11C-83,33,T33_11C,83,CAMROT,T33_11C,soil,99,absent,0
T33_11C-84,33,T33_11C,84,CAMROT,T33_11C,soil,99,absent,0
T33_11C-85,33,T33_11C,85,CAMROT,T33_11C,soil,99,absent,0
T33_11C-93,33,T33_11C,93,CAMROT,T33_11C,soil,99,absent,0
T33_11C-94,33,T33_11C,94,CAMROT,T33_11C,soil,99,absent,0
T33_11C-95,33,T33_11C,95,CAMROT,T33_11C,soil,99,absent,0
T33_11C-96,33,T33_11C,96,CAMROT,T33_11C,soil,99,absent,0
T33_11C-97,33,T33_11C,97,CAMROT,T33_11C,soil,99,absent,0
T33_11C-98,33,T33_11C,98,CAMROT,T33_11C,soil,99,absent,0
T33_11D-14,33,T33_11D,14,CAMROT,T33_11D,soil,99,absent,0
T33_11D-63,33,T33_11D,63,CAMROT,T33_11D,soil,99,absent,0
T33_11D-97,33,T33_11D,97,CAMROT,T33_11D,soil,99,absent,0
T36_12A-14,36,T36_12A,14,ACHMIL,T36_12A,soil,99,absent,0
T36_12A-37,36,T36_12A,37,ACHMIL,T36_12A,soil,99,absent,0
T36_12A-40,36,T36_12A,40,ACHMIL,T36_12A,soil,99,absent,0
T36_12A-43,36,T36_12A,43,ACHMIL,T36_12A,soil,99,absent,0
T36_12A-53,36,T36_12A,53,ACHMIL,T36_12A,soil,99,absent,0
T36_12A-56,36,T36_12A,56,ACHMIL,T36_12A,soil,99,absent,0
T36_12A-59,36,T36_12A,59,ACHMIL,T36_12A,soil,99,absent,0
T36_12A-79,36,T36_12A,79,ACHMIL,T36_12A,soil,99,absent,0
T36_12A-83,36,T36_12A,83,ACHMIL,T36_12A,soil,99,absent,0
T36_12A-91,36,T36_12A,91,ACHMIL,T36_12A,soil,99,absent,0
T36_12D-102,36,T36_12D,102,CAMROT,T36_12D,soil,99,absent,0
T36_12D-105,36,T36_12D,105,CAMROT,T36_12D,soil,99,absent,0
T36_12D-106,36,T36_12D,106,CAMROT,T36_12D,soil,99,absent,0
T36_12D-107,36,T36_12D,107,CAMROT,T36_12D,soil,99,absent,0
T36_12D-109,36,T36_12D,109,CAMROT,T36_12D,soil,99,absent,0
T36_12D-110,36,T36_12D,110,CAMROT,T36_12D,soil,99,absent,0
T36_12D-76,36,T36_12D,76,CAMROT,T36_12D,soil,99,absent,0
T36_12D-85,36,T36_12D,85,CAMROT,T36_12D,soil,99,absent,0
T36_12E-1,36,T36_12E,1,ACHMIL,T36_12E,soil,99,absent,0
T36_12E-111,36,T36_12E,111,ACHMIL,T36_12E,soil,99,absent,0
T36_12E-15,36,T36_12E,15,ACHMIL,T36_12E,soil,99,absent,0
T36_12E-4,36,T36_12E,4,ACHMIL,T36_12E,soil,99,absent,0
T36_12E-42,36,T36_12E,42,ACHMIL,T36_12E,soil,99,absent,0
T36_12E-45,36,T36_12E,45,ACHMIL,T36_12E,soil,99,absent,0
T36_12E-66,36,T36_12E,66,ACHMIL,T36_12E,soil,99,absent,0
T36_12E-68,36,T36_12E,68,ACHMIL,T36_12E,soil,99,absent,0
T36_12E-90,36,T36_12E,90,ACHMIL,T36_12E,soil,99,absent,0
T6_2A-94,6,T6_2A,94,ACHMIL,T6_2A,soil,99,absent,0
T6_2C-111,6,T6_2C,111,CAMROT,T6_2C,soil,99,absent,0
T6_2C-13,6,T6_2C,13,CAMROT,T6_2C,soil,99,absent,0
T6_2C-25,6,T6_2C,25,CAMROT,T6_2C,soil,99,absent,0
T6_2C-27,6,T6_2C,27,CAMROT,T6_2C,soil,99,absent,0
T6_2C-30,6,T6_2C,30,CAMROT,T6_2C,soil,99,absent,0
T6_2C-33,6,T6_2C,33,CAMROT,T6_2C,soil,99,absent,0
T6_2C-51,6,T6_2C,51,CAMROT,T6_2C,soil,99,absent,0
T6_2C-53,6,T6_2C,53,CAMROT,T6_2C,soil,99,absent,0
T6_2C-56,6,T6_2C,56,CAMROT,T6_2C,soil,99,absent,0
T6_2C-69,6,T6_2C,69,CAMROT,T6_2C,soil,99,absent,0
T6_2C-87,6,T6_2C,87,CAMROT,T6_2C,soil,99,absent,0
T6_2E-47,6,T6_2E,47,CAMROT,T6_2E,soil,99,absent,0
T6_2E-87,6,T6_2E,87,CAMROT,T6_2E,soil,99,absent,0
T6_2E-94,6,T6_2E,94,CAMROT,T6_2E,soil,99,absent,0
T9_3C-32,9,T9_3C,32,ACHMIL,T9_3C,soil,99,absent,0
T9_3C-47,9,T9_3C,47,ACHMIL,T9_3C,soil,99,absent,0
T9_3C-48,9,T9_3C,48,ACHMIL,T9_3C,soil,99,absent,0
T9_3C-50,9,T9_3C,50,ACHMIL,T9_3C,soil,99,absent,0
T9_3C-51,9,T9_3C,51,ACHMIL,T9_3C,soil,99,absent,0
T9_3C-54,9,T9_3C,54,ACHMIL,T9_3C,soil,99,absent,0
T9_3C-55,9,T9_3C,55,ACHMIL,T9_3C,soil,99,absent,0
T9_3C-56,9,T9_3C,56,ACHMIL,T9_3C,soil,99,absent,0
T9_3C-57,9,T9_3C,57,ACHMIL,T9_3C,soil,99,absent,0
T9_3C-60,9,T9_3C,60,ACHMIL,T9_3C,soil,99,absent,0
T9_3C-69,9,T9_3C,69,ACHMIL,T9_3C,soil,99,absent,0
T9_3E-1,9,T9_3E,1,CAMROT,T9_3E,soil,99,absent,0
T9_3E-103,9,T9_3E,103,CAMROT,T9_3E,soil,99,absent,0
T9_3E-4,9,T9_3E,4,CAMROT,T9_3E,soil,99,absent,0
T9_3E-69,9,T9_3E,69,CAMROT,T9_3E,soil,99,absent,0
T9_3E-72,9,T9_3E,72,CAMROT,T9_3E,soil,99,absent,0
T12_4B-14,12,T12_4B,14,CAMROT,T12_4B,soil,99,present,0
T12_4B-16,12,T12_4B,16,CAMROT,T12_4B,soil,99,present,0
T12_4B-3,12,T12_4B,3,CAMROT,T12_4B,soil,99,present,0
T12_4B-32,12,T12_4B,32,CAMROT,T12_4B,soil,99,present,0
T12_4B-33,12,T12_4B,33,CAMROT,T12_4B,soil,99,present,0
T12_4B-4,12,T12_4B,4,CAMROT,T12_4B,soil,99,present,0
T12_4B-59,12,T12_4B,59,CAMROT,T12_4B,soil,99,present,0
T12_4B-60,12,T12_4B,60,CAMROT,T12_4B,soil,99,present,0
T12_4B-63,12,T12_4B,63,CAMROT,T12_4B,soil,99,present,0
T12_4B-7,12,T12_4B,7,CAMROT,T12_4B,soil,99,present,0
T12_4D-8,12,T12_4D,8,CAMROT,T12_4D,soil,99,present,0
T15_5B-4,15,T15_5B,4,ACHMIL,T15_5B,soil,99,present,0
T15_5B-6,15,T15_5B,6,ACHMIL,T15_5B,soil,99,present,0
T15_5B-77,15,T15_5B,77,ACHMIL,T15_5B,soil,99,present,0
T15_5C-12,15,T15_5C,12,CAMROT,T15_5C,soil,99,present,0
T15_5C-28,15,T15_5C,28,CAMROT,T15_5C,soil,99,present,0
T15_5C-32,15,T15_5C,32,CAMROT,T15_5C,soil,99,present,0
T15_5C-44,15,T15_5C,44,CAMROT,T15_5C,soil,99,present,0
T15_5C-69,15,T15_5C,69,CAMROT,T15_5C,soil,99,present,0
T15_5E-106,15,T15_5E,106,CAMROT,T15_5E,soil,99,present,0
T15_5E-109,15,T15_5E,109,CAMROT,T15_5E,soil,99,present,0
T15_5E-110,15,T15_5E,110,CAMROT,T15_5E,soil,99,present,0
T15_5E-16,15,T15_5E,16,CAMROT,T15_5E,soil,99,present,0
T15_5E-19,15,T15_5E,19,CAMROT,T15_5E,soil,99,present,0
T15_5E-22,15,T15_5E,22,CAMROT,T15_5E,soil,99,present,0
T15_5E-28,15,T15_5E,28,CAMROT,T15_5E,soil,99,present,0
T15_5E-3,15,T15_5E,3,CAMROT,T15_5E,soil,99,present,0
T15_5E-31,15,T15_5E,31,CAMROT,T15_5E,soil,99,present,0
T15_5E-32,15,T15_5E,32,CAMROT,T15_5E,soil,99,present,0
T15_5E-33,15,T15_5E,33,CAMROT,T15_5E,soil,99,present,0
T15_5E-34,15,T15_5E,34,CAMROT,T15_5E,soil,99,present,0
T15_5E-35,15,T15_5E,35,CAMROT,T15_5E,soil,99,present,0
T15_5E-58,15,T15_5E,58,CAMROT,T15_5E,soil,99,present,0
T15_5E-61,15,T15_5E,61,CAMROT,T15_5E,soil,99,present,0
T15_5E-67,15,T15_5E,67,CAMROT,T15_5E,soil,99,present,0
T15_5E-73,15,T15_5E,73,CAMROT,T15_5E,soil,99,present,0
T18_6A-1,18,T18_6A,1,CAMROT,T18_6A,soil,99,present,0
T18_6A-20,18,T18_6A,20,CAMROT,T18_6A,soil,99,present,0
T18_6B-1,18,T18_6B,1,ACHMIL,T18_6B,soil,99,present,0
T18_6B-15,18,T18_6B,15,ACHMIL,T18_6B,soil,99,present,0
T18_6B-2,18,T18_6B,2,ACHMIL,T18_6B,soil,99,present,0
T18_6B-42,18,T18_6B,42,ACHMIL,T18_6B,soil,99,present,0
T18_6B-5,18,T18_6B,5,ACHMIL,T18_6B,soil,99,present,0
T18_6B-57,18,T18_6B,57,ACHMIL,T18_6B,soil,99,present,0
T18_6B-61,18,T18_6B,61,ACHMIL,T18_6B,soil,99,present,0
T18_6B-63,18,T18_6B,63,ACHMIL,T18_6B,soil,99,present,0
T18_6B-66,18,T18_6B,66,ACHMIL,T18_6B,soil,99,present,0
T18_6B-67,18,T18_6B,67,ACHMIL,T18_6B,soil,99,present,0
T18_6D-102,18,T18_6D,102,CAMROT,T18_6D,soil,99,present,0
T18_6D-103,18,T18_6D,103,CAMROT,T18_6D,soil,99,present,0
T18_6D-106,18,T18_6D,106,CAMROT,T18_6D,soil,99,present,0
T18_6D-109,18,T18_6D,109,CAMROT,T18_6D,soil,99,present,0
T18_6D-110,18,T18_6D,110,CAMROT,T18_6D,soil,99,present,0
T18_6D-19,18,T18_6D,19,CAMROT,T18_6D,soil,99,present,0
T18_6D-22,18,T18_6D,22,CAMROT,T18_6D,soil,99,present,0
T18_6D-32,18,T18_6D,32,CAMROT,T18_6D,soil,99,present,0
T18_6D-34,18,T18_6D,34,CAMROT,T18_6D,soil,99,present,0
T18_6D-35,18,T18_6D,35,CAMROT,T18_6D,soil,99,present,0
T18_6D-39,18,T18_6D,39,CAMROT,T18_6D,soil,99,present,0
T18_6D-63,18,T18_6D,63,CAMROT,T18_6D,soil,99,present,0
T18_6D-72,18,T18_6D,72,CAMROT,T18_6D,soil,99,present,0
T21_7C-60,21,T21_7C,60,ACHMIL,T21_7C,soil,99,present,0
T21_7C-68,21,T21_7C,68,ACHMIL,T21_7C,soil,99,present,0
T21_7C-69,21,T21_7C,69,ACHMIL,T21_7C,soil,99,present,0
T21_7C-72,21,T21_7C,72,ACHMIL,T21_7C,soil,99,present,0
T24_8B-107,24,T24_8B,107,ACHMIL,T24_8B,soil,99,present,0
T24_8B-36,24,T24_8B,36,ACHMIL,T24_8B,soil,99,present,0
T24_8B-39,24,T24_8B,39,ACHMIL,T24_8B,soil,99,present,0
T24_8B-80,24,T24_8B,80,ACHMIL,T24_8B,soil,99,present,0
T24_8C-12,24,T24_8C,12,CAMROT,T24_8C,soil,99,present,0
T24_8C-32,24,T24_8C,32,CAMROT,T24_8C,soil,99,present,0
T24_8C-8,24,T24_8C,8,CAMROT,T24_8C,soil,99,present,0
T24_8C-9,24,T24_8C,9,CAMROT,T24_8C,soil,99,present,0
T24_8D-19,24,T24_8D,19,ACHMIL,T24_8D,soil,99,present,0
T24_8D-22,24,T24_8D,22,ACHMIL,T24_8D,soil,99,present,0
T24_8D-29,24,T24_8D,29,ACHMIL,T24_8D,soil,99,present,0
T24_8D-36,24,T24_8D,36,ACHMIL,T24_8D,soil,99,present,0
T27_9C-103,27,T27_9C,103,ACHMIL,T27_9C,soil,99,present,0
T27_9C-12,27,T27_9C,12,ACHMIL,T27_9C,soil,99,present,0
T27_9C-15,27,T27_9C,15,ACHMIL,T27_9C,soil,99,present,0
T27_9C-18,27,T27_9C,18,ACHMIL,T27_9C,soil,99,present,0
T27_9C-24,27,T27_9C,24,ACHMIL,T27_9C,soil,99,present,0
T27_9C-44,27,T27_9C,44,ACHMIL,T27_9C,soil,99,present,0
T27_9C-45,27,T27_9C,45,ACHMIL,T27_9C,soil,99,present,0
T27_9C-66,27,T27_9C,66,ACHMIL,T27_9C,soil,99,present,0
T27_9C-68,27,T27_9C,68,ACHMIL,T27_9C,soil,99,present,0
T27_9C-69,27,T27_9C,69,ACHMIL,T27_9C,soil,99,present,0
T27_9C-71,27,T27_9C,71,ACHMIL,T27_9C,soil,99,present,0
T27_9C-75,27,T27_9C,75,ACHMIL,T27_9C,soil,99,present,0
T27_9C-81,27,T27_9C,81,ACHMIL,T27_9C,soil,99,present,0
T27_9C-84,27,T27_9C,84,ACHMIL,T27_9C,soil,99,present,0
T27_9C-86,27,T27_9C,86,ACHMIL,T27_9C,soil,99,present,0
T27_9D-10,27,T27_9D,10,ACHMIL,T27_9D,soil,99,present,0
T27_9D-102,27,T27_9D,102,ACHMIL,T27_9D,soil,99,present,0
T27_9D-13,27,T27_9D,13,ACHMIL,T27_9D,soil,99,present,0
T27_9D-50,27,T27_9D,50,ACHMIL,T27_9D,soil,99,present,0
T27_9D-51,27,T27_9D,51,ACHMIL,T27_9D,soil,99,present,0
T27_9D-60,27,T27_9D,60,ACHMIL,T27_9D,soil,99,present,0
T27_9D-79,27,T27_9D,79,ACHMIL,T27_9D,soil,99,present,0
T27_9D-82,27,T27_9D,82,ACHMIL,T27_9D,soil,99,present,0
T27_9D-84,27,T27_9D,84,ACHMIL,T27_9D,soil,99,present,0
T27_9D-87,27,T27_9D,87,ACHMIL,T27_9D,soil,99,present,0
T27_9D-99,27,T27_9D,99,ACHMIL,T27_9D,soil,99,present,0
T27_9E-107,27,T27_9E,107,CAMROT,T27_9E,soil,99,present,0
T27_9E-108,27,T27_9E,108,CAMROT,T27_9E,soil,99,present,0
T27_9E-25,27,T27_9E,25,CAMROT,T27_9E,soil,99,present,0
T27_9E-26,27,T27_9E,26,CAMROT,T27_9E,soil,99,present,0
T27_9E-27,27,T27_9E,27,CAMROT,T27_9E,soil,99,present,0
T27_9E-28,27,T27_9E,28,CAMROT,T27_9E,soil,99,present,0
T27_9E-29,27,T27_9E,29,CAMROT,T27_9E,soil,99,present,0
T27_9E-30,27,T27_9E,30,CAMROT,T27_9E,soil,99,present,0
T27_9E-32,27,T27_9E,32,CAMROT,T27_9E,soil,99,present,0
T27_9E-35,27,T27_9E,35,CAMROT,T27_9E,soil,99,present,0
T27_9E-38,27,T27_9E,38,CAMROT,T27_9E,soil,99,present,0
T3_1A-70,3,T3_1A,70,ACHMIL,T3_1A,soil,99,present,0
T3_1A-97,3,T3_1A,97,ACHMIL,T3_1A,soil,99,present,0
T3_1C-108,3,T3_1C,108,ACHMIL,T3_1C,soil,99,present,0
T3_1C-24,3,T3_1C,24,ACHMIL,T3_1C,soil,99,present,0
T3_1C-27,3,T3_1C,27,ACHMIL,T3_1C,soil,99,present,0
T3_1C-33,3,T3_1C,33,ACHMIL,T3_1C,soil,99,present,0
T3_1C-61,3,T3_1C,61,ACHMIL,T3_1C,soil,99,present,0
T3_1C-64,3,T3_1C,64,ACHMIL,T3_1C,soil,99,present,0
T3_1D-105,3,T3_1D,105,ACHMIL,T3_1D,soil,99,present,0
T3_1D-108,3,T3_1D,108,ACHMIL,T3_1D,soil,99,present,0
T3_1D-109,3,T3_1D,109,ACHMIL,T3_1D,soil,99,present,0
T3_1D-110,3,T3_1D,110,ACHMIL,T3_1D,soil,99,present,0
T3_1D-111,3,T3_1D,111,ACHMIL,T3_1D,soil,99,present,0
T3_1D-29,3,T3_1D,29,ACHMIL,T3_1D,soil,99,present,0
T3_1D-36,3,T3_1D,36,ACHMIL,T3_1D,soil,99,present,0
T3_1D-65,3,T3_1D,65,ACHMIL,T3_1D,soil,99,present,0
T3_1D-66,3,T3_1D,66,ACHMIL,T3_1D,soil,99,present,0
T3_1D-80,3,T3_1D,80,ACHMIL,T3_1D,soil,99,present,0
T3_1D-83,3,T3_1D,83,ACHMIL,T3_1D,soil,99,present,0
T3_1D-84,3,T3_1D,84,ACHMIL,T3_1D,soil,99,present,0
T3_1D-86,3,T3_1D,86,ACHMIL,T3_1D,soil,99,present,0
T3_1D-95,3,T3_1D,95,ACHMIL,T3_1D,soil,99,present,0
T3_1E-111,3,T3_1E,111,ACHMIL,T3_1E,soil,99,present,0
T3_1E-60,3,T3_1E,60,ACHMIL,T3_1E,soil,99,present,0
T3_1E-63,3,T3_1E,63,ACHMIL,T3_1E,soil,99,present,0
